###############################################################################
# SDCS (nb/GeV^6) for the 3PJ Octet channel, longitudinal
# Matrix element normalization follows PRD51 (1995) 1125 Eq. (6.3b) with color
# matrices
###############################################################################
# pT  LP+NLO              LO                    NLO
###############################################################################
5    16130.579114601542    11499.151304347834    15466.92993908694
6    6580.98073968646    4072.2494091723056    6272.3952965584385
7    2875.3697443300293    1624.906068880249    2716.350951936378
8    1335.726331892169    714.623036497149    1247.2390777671528
9    659.3837959388592    340.58435479741445    607.372619021131
10    345.4367385635982    173.6162260869565    313.38851140090344
11    192.06292057220023    93.75391902580702    171.4798578845428
12    112.01423734580827    53.12647495131447    98.3307129914447
13    68.13272615609048    31.379262211720825    58.766366955484955
14    42.988798933693346    19.211290792055475    36.41523653984189
15    27.999800835215133    12.134227826086956    23.28525341288669
16    18.754649572099066    7.878462497470141    15.309476554762094
17    12.878932618985395    5.241142981437499    10.317602474073153
18    9.044079554019106    3.5630253422332645    7.109201106047506
19    6.479376665471062    2.469746476361658    4.997346096682409
20    4.726304079598214    1.742216    3.57704097315178
21    3.5035604531006586    1.2487832704396378    2.6028254321394044
22    2.635906031652423    0.9081490729646585    1.9228006938026776
23    2.0101629647719257    0.6692278817946318    1.440342102924147
24    1.5521315119210166    0.4991907050780587    1.0928899609373792
25    1.2122515354955608    0.3765473043478261    0.8391841677670404
26    0.957123140746012    0.2870017686226411    0.6517759645375981
27    0.7630953586585644    0.22085903141940036    0.5114680034133965
28    0.613913826419986    0.17148154593858686    0.40523860653431143
29    0.498045370496443    0.13425414088491466    0.3239663884697405
30    0.4071999618555135    0.10592751795483821    0.2611786492055537
31    0.3353385377782139    0.08418725291538944    0.21222638787610038
32    0.2780341955765598    0.06736680843601303    0.1737325342545236
33    0.23198760104607594    0.05425389858383112    0.1432178576976566
34    0.19472113848489836    0.043958215084396575    0.11884408847832567
35    0.1643570411835537    0.035820017391304346    0.09923540669761674
36    0.13961049708639123    0.02934740699662336    0.0835036982806596
37    0.11917406001888266    0.02416739109620215    0.0706570054981541
38    0.10219879612372687    0.019998193665532602    0.06009879009943715
39    0.08802140333935977    0.016624417841560442    0.051368808124458265
40    0.07611980110120577    0.013880287593343563    0.04410921744917481
41    0.06608112244178752    0.011637392096185098    0.03803975479829253
42    0.057574041575424326    0.009795652854854708    0.03293939335213263
43    0.05033365043793737    0.008276616621388833    0.02863267490807373
44    0.044146074261319716    0.007018440039938873    0.024979444049454125
45    0.038837679377230025    0.005972114054569639    0.021867079184791926
46    0.03426675715365741    0.00509860336429388    0.01920457087740857
47    0.03031707350112226    0.004366665868208052    0.016917977322430028
48    0.02689283393663035    0.0037511807187277837    0.014946913947631774
49    0.023914730011552074    0.003231859165855408    0.013241824937756193
50    0.021316817129262675    0.0027922452173913042    0.011761849898414549
51    0.019033497755283468    0.0024190151955731363    0.010460806807529121
52    0.01703159284981367    0.002101109749445328    0.009325869724579022
53    0.01527189176910812    0.001829540807989655    0.00833310296878454
54    0.0137212668073706    0.0015969051794999243    0.0074623979089656406
55    0.01235163601210739    0.0013970836878567895    0.006696803004036934
56    0.011139118271699904    0.0012250013738066003    0.006021980893466536
57    0.01006334227376523    0.0010764355877141214    0.005425766662703655
58    0.009106879133289359    0.0009478618055601051    0.004897807027538577
59    0.008254774829621175    0.0008363292834414227    0.004429264507034365
60    0.007494163517088703    0.0007393604093178504    0.004012574000953999
61    0.006812784754382919    0.0006548689481863525    0.003641241788404498
62    0.006202515971769958    0.0005810934074671341    0.003309678994970821
63    0.005655026394163476    0.0005165425470235386    0.003013063167877904
64    0.0051630641159786115    0.0004599506781822254    0.002747222852579081
65    0.004720303401256847    0.0004102408799251743    0.0025085410555718882
66    0.004321215397146942    0.00036649463948032864    0.002293874265221361
67    0.003960958399151463    0.00032792672265902445    0.002100484329462187
68    0.003635284487634284    0.000293864314625334    0.0019259809907860703
69    0.003340459908345112    0.0002637296582244841    0.0017682732814735655
70    0.0030731970205714353    0.0002370255652173914    0.0016255283062564063
71    0.002831419684044457    0.00021333017792241456    0.0014964948058771633
