###############################################################################
# SDCS (nb/GeV^4) for the 3S1 Octet channel, unpolarized
# Matrix element normalization follows PRD51 (1995) 1125 Eq. (6.2d)
###############################################################################
# pT  LP+NLO              LO                    NLO
###############################################################################
57    0.7042001928985754    1.2715184876474668    1.3928406311606356
58    0.6384589913277853    1.160296228210775    1.2693249022304811
59    0.5791737393294585    1.060293286119367    1.157877099184676
60    0.5256527580305693    0.9702295555555556    1.0571875999999993
61    0.47820521577320474    0.8889852891320046    0.9670760843171927
62    0.43561975402683756    0.8155847124420983    0.8857875348905461
63    0.39736977569036186    0.7491711208651043    0.8123763048608394
64    0.3629847216267609    0.6889920815272612    0.7460026737829987
65    0.33204504750692104    0.6343854629391451    0.6859212148569269
66    0.3041773832140929    0.5847675043602897    0.6314703094619443
67    0.27904993772453124    0.5396226030809214    0.5820627182174557
68    0.25636819535486466    0.49849455228549233    0.5371771272618792
69    0.23587093198438935    0.46097900680384757    0.4963505927506493
70    0.21732656449130272    0.42671699074644115    0.45917180886012
71    0.20055940142345477    0.39538929126245154    0.42527512653348853
72    0.1853506354996915    0.36671160765621946    0.39433525260224483
73    0.17153890101681735    0.34043034581404163    0.36606256202092696
74    0.15898140185256782    0.31631896510762514    0.3401989597396978
75    0.1475516841148302    0.2941747992811206    0.31651423305328646
76    0.13713767828173218    0.2738162848047392    0.2948028399084388
77    0.12763998167832577    0.25508054020366894    0.27488108343402967
78    0.11897035425096034    0.23782124828336987    0.2565846277157006
79    0.11105040291117857    0.22190680024733445    0.2397663144452078
80    0.10381043209393145    0.20721866666666666    0.2242942444444449
81    0.09657897368834799    0.19364872376631065    0.2094529608746577
82    0.08991684517331344    0.18110143272711002    0.1957371162040148
83    0.08377465737730606    0.1694896150513471    0.18305084609208938
84    0.07810765775020191    0.15873438160169853    0.17130731414198427
85    0.0728752656925735    0.1487642635952815    0.16042778331401483
86    0.0680406570769836    0.13951444307061966    0.1503407907403183
87    0.06357039250264282    0.1309260704960872    0.14098141354651292
88    0.05943408445677853    0.12294565883249244    0.1322906148808809
89    0.05560409911170651    0.11552454477215393    0.12421466072588606
90    0.052055288975641156    0.10861840908778725    0.11670459925388174
91    0.04876717140980994    0.10218684906646186    0.10971579551586766
92    0.04571594741397201    0.09619299690191893    0.10320751514223556
93    0.04288253976339736    0.09060317869384356    0.09714255150716725
94    0.04024956179379941    0.08538660937303622    0.09148689148017287
95    0.037801154580658566    0.08051511945200303    0.08620941547331303
96    0.03552284100121942    0.07596291000403604    0.0812816280028399
97    0.03340139480696328    0.07170633271126332    0.07667741542953947
98    0.03142472305556901    0.06772369220267688    0.07237282793169406
99    0.029581760444756022    0.06399506823463787    0.06834588310574924
100    0.02786237425970084    0.06050215555555556    0.06457638888888884
101    0.0262600714901072    0.057228461672497975    0.06104936120880018
102    0.024763113602542824    0.05415809916485932    0.057743560664652596
103    0.023363735532920905    0.051276798212575594    0.05464329980572796
104    0.02205480484191059    0.04857140579787767    0.05173413247754532
105    0.020829765361663907    0.046029789300772915    0.049002745417612716
106    0.019682586284832337    0.04364074918829211    0.046436860203535615
107    0.018607716129933848    0.04139393986751382    0.04402514448091706
108    0.017600041080148166    0.03927979787479257    0.04175713151823187
109    0.016654847248155084    0.03728947666395521    0.03962314724127901
110    0.015767786468629443    0.035414787336004616    0.03761424399273572
111    0.014935541378068854    0.03364814472341847    0.035722140344357764
112    0.014153579856198868    0.03198251830455363    0.0339391663618154
113    0.013418456014984127    0.030411387479004803    0.032258213786263666
114    0.01272698888213276    0.02892870078383344    0.03067269065349525
115    0.01207623980816706    0.02752883867416645    0.029176479921846712
116    0.011463491988440103    0.02620657953040563    0.02776390172468873
117    0.010886231884838707    0.02495706858875618    0.026429678903001547
118    0.010342132355539664    0.023775789522490084    0.025168905508825418
119    0.00982903732203217    0.022658538428733298    0.023977018001785744
120    0.009344947821041465    0.0216014    0.022849768888888858
