###############################################################################
# SDCS (nb/GeV^6) for the 3P1 Singlet channel, polarized |h|=1
# Matrix element normalization follows PRD51 (1995) 1125 Eq. (6.3c) 
###############################################################################
# pT  LP+NLO              LO                    NLO
###############################################################################
85    -0.001914505180649998    0.00001964934332970037    -0.0008705338824200496
86    -0.0017937804016110424    0.000017991809141511427    -0.0008173034947741086
87    -0.0016817625573786366    0.000016489428243685062    -0.0007678000164934961
88    -0.001577746036814894    0.0000151262525715299    -0.0007217307034327843
89    -0.0014810886057481294    0.000013888118377534278    -0.0006788282150987758
90    -0.0013912051669894843    0.000012762430562922654    -0.0006388482087515274
91    -0.0013075775489346042    0.000011737974988859445    -0.0006015671796915662
92    -0.0012297003000730422    0.000010804754892910989    -0.0005667805207484637
93    -0.001157128266671611    9.95384810620522e-6    -0.0005343007771303967
94    -0.001089454590133599    9.177282247918114e-6    -0.0005039560755517808
95    -0.001026307085220222    8.467925480805328e-6    -0.00047558870897685415
96    -0.0009673449914630361    7.819390756500586e-6    -0.0004490538604440573
97    -0.0009122560561897184    7.225951772199881e-6    -0.0004242184513067434
98    -0.000860753912561631    6.682469109436058e-6    -0.0004009601008726598
99    -0.0008125757203613544    6.184325237824828e-6    -0.0003791661858757764
100    -0.0007674800410584599    5.727367247696935e-6    -0.0003587329894939537
101    -0.0007252375237506961    5.3078563302396995e-6    -0.0003395649307559325
102    -0.0006856527706878834    4.922423156186249e-6    -0.0003215738661795099
103    -0.0006485379807134477    4.568028417604315e-6    -0.00030467845636594136
104    -0.0006137200577582513    4.241927894786512e-6    -0.00028880359105732875
105    -0.0005810393484973093    3.94164149403026e-6    -0.0002738798668564388
106    -0.0005503484977664129    3.6649257742388357e-6    -0.0002598431124227634
107    -0.0005215114098892418    3.4097495424767763e-6    -0.0002466339565038934
108    -0.0004944023053434699    3.1742721523222173e-6    -0.00023419743464574182
109    -0.00046890486332544295    2.9568241852953784e-6    -0.0002224826308559663
110    -0.00044491144177494636    2.7558902358452093e-6    -0.00021144235087826703
111    -0.0004223209102197323    2.5700935552292603e-6    -0.00020103282407680627
112    -0.0004010426513403215    2.3981823398724352e-6    -0.00019121343123433825
113    -0.0003809910845206522    2.2390174760841827e-6    -0.0001819464558393524
114    -0.00036208680730818045    2.0915615758914904e-6    -0.00017319685668001797
115    -0.00034425610712205323    1.954869158679014e-6    -0.0001649320597795116
116    -0.0003274305148357443    1.8280778507152577e-6    -0.00015712176790119887
117    -0.00031154639636653297    1.7104004898281404e-6    -0.00014973778602566772
118    -0.00029654457878658066    1.6011180357697934e-6    -0.0001427538613570987
119    -0.00028237000781240024    1.4995731984310292e-6    -0.00013614553655583346
120    -0.00026897143383587826    1.4051647062493104e-6    -0.00012989001501907219
